Date,Open,High,Low,Close,Adj Close,Volume
2017-07-11,31.688805,31.755219,31.356735,31.470589,26.168690,12874083
2017-07-12,31.631880,31.812143,31.499050,31.518026,26.208138,14577979
2017-07-13,31.518026,31.631880,31.299810,31.574953,26.255476,14112006
2017-07-14,31.565466,31.831120,31.537003,31.717268,26.373816,13175843
2017-07-17,31.726755,31.755219,31.442125,31.546490,26.231808,17733866
2017-07-18,31.527514,31.679317,31.347248,31.650854,26.318586,15356148
2017-07-19,31.660341,31.963947,31.603416,31.897533,26.523710,19825951
2017-07-20,31.755219,31.973434,31.631880,31.821632,26.460594,17870043
2017-07-21,31.755219,31.859583,31.679317,31.764706,26.413260,12673718
2017-07-24,31.669828,31.736242,31.470589,31.612904,26.287031,15558937
2017-07-25,31.669828,31.764706,31.318787,31.404175,26.113464,20856025
2017-07-26,31.394688,31.404175,31.148008,31.204933,25.947794,16572674
2017-07-27,31.110058,31.309298,31.015181,31.309298,26.034575,17561221
2017-07-28,31.366224,31.470589,31.129032,31.451612,26.152914,17116117
2017-07-31,31.508539,31.679317,31.442125,31.461102,26.160803,23169660
2017-08-01,31.347248,31.593927,31.043644,31.385199,26.097687,28072552
2017-08-02,31.185959,31.233397,31.024668,31.233397,26.225149,30412116
2017-08-03,31.261860,32.077801,31.176472,31.717268,26.631437,28739945
2017-08-04,31.859583,32.258064,31.764706,31.916510,26.798731,27183398
2017-08-07,31.831120,31.869070,31.546490,31.603416,26.535837,13188280
2017-08-08,31.622391,31.745731,31.518026,31.574953,26.511942,16986475
2017-08-09,31.631880,31.745731,31.461102,31.736242,26.647367,15807681
2017-08-10,31.660341,31.831120,31.508539,31.707781,26.623470,19062539
2017-08-11,31.783682,31.850096,31.508539,31.546490,26.488041,13626639
2017-08-14,31.622391,31.660341,31.442125,31.603416,26.535837,13482241
2017-08-15,31.631880,31.812143,31.555977,31.669828,26.591600,18048801
2017-08-16,31.622391,31.774195,31.555977,31.650854,26.575668,11128764
2017-08-17,31.584440,31.736242,31.261860,31.261860,26.249052,15661175
2017-08-18,31.223909,31.280834,30.977230,30.996204,26.025990,16326565
2017-08-21,30.929790,31.185959,30.664137,31.081594,26.097691,17848752
2017-08-22,31.081594,31.518026,31.024668,31.451612,26.408377,14178619
2017-08-23,31.375711,31.679317,31.375711,31.537003,26.480078,16989953
2017-08-24,31.660341,31.688805,31.470589,31.527514,26.472107,12140394
2017-08-25,31.574953,31.897533,31.527514,31.679317,26.599569,15171171
2017-08-28,31.783682,31.897533,31.698292,31.755219,26.663298,13033026
2017-08-29,31.717268,31.831120,31.537003,31.783682,26.687197,12884096
2017-08-30,31.764706,31.764706,31.546490,31.736242,26.647367,12394935
2017-08-31,31.783682,32.277039,31.764706,32.182163,27.021786,27300497
2017-09-01,32.201138,32.381405,32.087288,32.220116,27.053650,19160771
2017-09-05,32.144215,32.419353,32.020874,32.068310,26.926184,15068616
2017-09-06,32.210625,32.362431,32.172676,32.248577,27.077547,13925764
2017-09-07,32.296017,32.381405,32.077801,32.248577,27.077547,18831923
2017-09-08,32.210625,32.495255,32.068310,32.352940,27.165176,16276290
2017-09-11,32.343452,32.580647,32.239090,32.561668,27.340435,17263993
2017-09-12,32.618595,33.918407,32.599621,33.557877,28.176901,39268351
2017-09-13,33.453510,33.614799,33.178368,33.263756,27.929941,22115450
2017-09-14,33.254269,34.003796,33.206833,33.899429,28.463694,28907847
2017-09-15,33.776093,33.889942,33.434536,33.548386,28.168928,30430139
2017-09-18,33.567364,33.728653,33.406071,33.728653,28.320299,17850755
2017-09-19,33.833015,33.833015,33.538898,33.633778,28.240631,16539579
2017-09-20,34.089184,34.354839,33.975330,34.146111,28.670813,27066825
2017-09-21,34.212524,34.335861,34.070210,34.127136,28.654884,16580579
2017-09-22,34.250473,34.269451,33.937382,34.117645,28.646914,15394092
2017-09-25,34.060722,34.184059,33.624287,33.690701,28.288424,23379828
2017-09-26,33.690701,33.823528,33.434536,33.491463,28.121140,18508029
2017-09-27,33.444023,33.709679,33.387096,33.633778,28.240631,15502759
2017-09-28,33.462997,33.946869,33.415562,33.776093,28.360126,19038086
2017-09-29,33.814041,33.870968,33.538898,33.870968,28.439789,16867900
2017-10-02,33.842506,34.250473,33.671726,34.222012,28.734543,17541300
2017-10-03,34.174572,34.345352,33.918407,34.288425,28.790310,14328392
2017-10-04,34.326378,34.383301,34.060722,34.117645,28.646914,11435268
2017-10-05,34.041744,34.155598,33.918407,34.155598,28.678776,14340408
2017-10-06,34.146111,34.288425,34.098671,34.203037,28.718611,12711345
2017-10-09,34.212524,34.297913,34.089184,34.288425,28.790310,10278081
2017-10-10,34.516129,34.639469,34.184059,34.535103,28.997427,18697433
2017-10-11,34.506641,34.611008,34.345352,34.582542,29.037268,18163687
2017-10-12,34.611008,34.724857,34.421253,34.487667,28.957603,14750098
2017-10-13,34.506641,34.620495,34.392788,34.478176,28.949635,13458842
2017-10-16,34.487667,34.611008,34.041744,34.136623,28.662849,14315006
2017-10-17,34.089184,34.468693,33.918407,34.345352,28.838108,14776764
2017-10-18,34.392788,34.430740,33.956356,33.994308,28.543352,15196572
2017-10-19,34.051231,34.516129,34.003796,34.383301,28.869970,20858028
2017-10-20,34.440228,34.554081,34.184059,34.554081,29.013367,18447319
